Temperature(C)	Doping(%)	Time	Wavelength	Intensity
25	3	3h	475.0000	373
25	3	3h	476.0000	406
25	3	3h	477.0000	387
25	3	3h	478.0000	490
25	3	3h	479.0000	631
25	3	3h	480.0000	523
25	3	3h	481.0000	735
25	3	3h	482.0000	844
25	3	3h	483.0000	912
25	3	3h	484.0000	1016
25	3	3h	485.0000	1189
25	3	3h	486.0000	1405
25	3	3h	487.0000	1466
25	3	3h	488.0000	1642
25	3	3h	489.0000	1853
25	3	3h	490.0000	2242
25	3	3h	491.0000	2486
25	3	3h	492.0000	2920
25	3	3h	493.0000	3436
25	3	3h	494.0000	4393
25	3	3h	495.0000	5065
25	3	3h	496.0000	5982
25	3	3h	497.0000	7615
25	3	3h	498.0000	9762
25	3	3h	499.0000	12065
25	3	3h	500.0000	16276
25	3	3h	501.0000	21180
25	3	3h	502.0000	27766
25	3	3h	503.0000	37513
25	3	3h	504.0000	50289
25	3	3h	505.0000	65325
25	3	3h	506.0000	84870
25	3	3h	507.0000	104169
25	3	3h	508.0000	122620
25	3	3h	509.0000	132837
25	3	3h	510.0000	131616
25	3	3h	511.0000	120405
25	3	3h	512.0000	99009
25	3	3h	513.0000	76841
25	3	3h	514.0000	57474
25	3	3h	515.0000	42336
25	3	3h	516.0000	32222
25	3	3h	517.0000	24050
25	3	3h	518.0000	18699
25	3	3h	519.0000	14438
25	3	3h	520.0000	11275
25	3	3h	521.0000	8777
25	3	3h	522.0000	7168
25	3	3h	523.0000	5875
25	3	3h	524.0000	4582
25	3	3h	525.0000	3668
25	3	3h	526.0000	3204
25	3	3h	527.0000	2868
25	3	3h	528.0000	2162
25	3	3h	529.0000	1820
25	3	3h	530.0000	1650
25	3	3h	531.0000	1523
25	3	3h	532.0000	1363
25	3	3h	533.0000	1323
25	3	3h	534.0000	1153
25	3	3h	535.0000	1107
25	3	3h	536.0000	1140
25	3	3h	537.0000	1110
25	3	3h	538.0000	1111
25	3	3h	539.0000	1182
25	3	3h	540.0000	1152
25	3	3h	541.0000	1117
25	3	3h	542.0000	1086
25	3	3h	543.0000	946
25	3	3h	544.0000	926
25	3	3h	545.0000	950
25	3	3h	546.0000	841
25	3	3h	547.0000	986
25	3	3h	548.0000	893
25	3	3h	549.0000	829
25	3	3h	550.0000	755
25	3	3h	551.0000	798
25	3	3h	552.0000	681
25	3	3h	553.0000	751
25	3	3h	554.0000	690
25	3	3h	555.0000	677
25	3	3h	556.0000	741
25	3	3h	557.0000	640
25	3	3h	558.0000	679
25	3	3h	559.0000	760
25	3	3h	560.0000	753
25	3	3h	561.0000	677
25	3	3h	562.0000	703
25	3	3h	563.0000	809
25	3	3h	564.0000	796
25	3	3h	565.0000	741
25	3	3h	566.0000	658
25	3	3h	567.0000	780
25	3	3h	568.0000	726
25	3	3h	569.0000	685
25	3	3h	570.0000	742
25	3	3h	571.0000	758
25	3	3h	572.0000	829
25	3	3h	573.0000	708
25	3	3h	574.0000	807
25	3	3h	575.0000	790
25	3	3h	576.0000	731
25	3	3h	577.0000	818
25	3	3h	578.0000	820
25	3	3h	579.0000	743
25	3	3h	580.0000	858
25	3	3h	581.0000	847
25	3	3h	582.0000	765
25	3	3h	583.0000	815
25	3	3h	584.0000	954
25	3	3h	585.0000	925
25	3	3h	586.0000	891
25	3	3h	587.0000	906
25	3	3h	588.0000	928
25	3	3h	589.0000	796
25	3	3h	590.0000	903
25	3	3h	591.0000	938
25	3	3h	592.0000	1092
25	3	3h	593.0000	930
25	3	3h	594.0000	1052
25	3	3h	595.0000	914
25	3	3h	596.0000	979
25	3	3h	597.0000	1003
25	3	3h	598.0000	1086
25	3	3h	599.0000	970
25	3	3h	600.0000	1154
25	3	3h	601.0000	1074
25	3	3h	602.0000	1020
25	3	3h	603.0000	1041
25	3	3h	604.0000	1311
25	3	3h	605.0000	1050
25	3	3h	606.0000	1164
25	3	3h	607.0000	1149
25	3	3h	608.0000	1092
25	3	3h	609.0000	1165
25	3	3h	610.0000	1183
25	3	3h	611.0000	1069
25	3	3h	612.0000	1160
25	3	3h	613.0000	1033
25	3	3h	614.0000	1174
25	3	3h	615.0000	1202
25	3	3h	616.0000	1166
25	3	3h	617.0000	1175
25	3	3h	618.0000	1144
25	3	3h	619.0000	1124
25	3	3h	620.0000	1177
25	3	3h	621.0000	1278
25	3	3h	622.0000	1155
25	3	3h	623.0000	1197
25	3	3h	624.0000	1151
25	3	3h	625.0000	1136
25	3	3h	626.0000	1196
25	3	3h	627.0000	1196
25	3	3h	628.0000	1114
25	3	3h	629.0000	1183
25	3	3h	630.0000	1211
25	3	3h	631.0000	1067
25	3	3h	632.0000	1164
25	3	3h	633.0000	1060
25	3	3h	634.0000	1182
25	3	3h	635.0000	1127
25	3	3h	636.0000	1069
25	3	3h	637.0000	1087
25	3	3h	638.0000	1111
25	3	3h	639.0000	1119
25	3	3h	640.0000	1070
25	3	3h	641.0000	1133
25	3	3h	642.0000	1080
25	3	3h	643.0000	945
25	3	3h	644.0000	1075
25	3	3h	645.0000	997
25	3	3h	646.0000	989
25	3	3h	647.0000	1061
25	3	3h	648.0000	985
25	3	3h	649.0000	1002
25	3	3h	650.0000	1041
25	3	3h	651.0000	1031
25	3	3h	652.0000	968
25	3	3h	653.0000	962
25	3	3h	654.0000	1040
25	3	3h	655.0000	1026
25	3	3h	656.0000	1082
25	3	3h	657.0000	968
25	3	3h	658.0000	885
25	3	3h	659.0000	934
25	3	3h	660.0000	923
25	3	3h	661.0000	929
25	3	3h	662.0000	831
25	3	3h	663.0000	883
25	3	3h	664.0000	821
25	3	3h	665.0000	865
25	3	3h	666.0000	889
25	3	3h	667.0000	904
25	3	3h	668.0000	812
25	3	3h	669.0000	857
25	3	3h	670.0000	744
25	3	3h	671.0000	750
25	3	3h	672.0000	694
25	3	3h	673.0000	729
25	3	3h	674.0000	630
25	3	3h	675.0000	788
25	3	3h	676.0000	655
25	3	3h	677.0000	666
25	3	3h	678.0000	650
25	3	3h	679.0000	582
25	3	3h	680.0000	586
25	3	3h	681.0000	574
25	3	3h	682.0000	582
25	3	3h	683.0000	661
25	3	3h	684.0000	599
25	3	3h	685.0000	609
25	3	3h	686.0000	607
25	3	3h	687.0000	613
25	3	3h	688.0000	481
25	3	3h	689.0000	505
25	3	3h	690.0000	633
25	3	3h	691.0000	542
25	3	3h	692.0000	558
25	3	3h	693.0000	596
25	3	3h	694.0000	566
25	3	3h	695.0000	546
25	3	3h	696.0000	527
25	3	3h	697.0000	551
25	3	3h	698.0000	500
25	3	3h	699.0000	381
25	3	3h	700.0000	444
25	3	3h	701.0000	501
25	3	3h	702.0000	387
25	3	3h	703.0000	435
25	3	3h	704.0000	381
25	3	3h	705.0000	520
25	3	3h	706.0000	405
25	3	3h	707.0000	430
25	3	3h	708.0000	397
25	3	3h	709.0000	357
25	3	3h	710.0000	468
25	3	3h	711.0000	426
25	3	3h	712.0000	388
25	3	3h	713.0000	367
25	3	3h	714.0000	407
25	3	3h	715.0000	413
25	3	3h	716.0000	356
25	3	3h	717.0000	368
25	3	3h	718.0000	344
25	3	3h	719.0000	326
25	3	3h	720.0000	345
25	3	3h	721.0000	296
25	3	3h	722.0000	266
25	3	3h	723.0000	247
25	3	3h	724.0000	330
25	3	3h	725.0000	368
25	3	3h	726.0000	264
25	3	3h	727.0000	196
25	3	3h	728.0000	226
25	3	3h	729.0000	297
25	3	3h	730.0000	306
25	3	3h	731.0000	283
25	3	3h	732.0000	252
25	3	3h	733.0000	267
25	3	3h	734.0000	229
25	3	3h	735.0000	262
25	3	3h	736.0000	203
25	3	3h	737.0000	245
25	3	3h	738.0000	224
25	3	3h	739.0000	207
25	3	3h	740.0000	241
25	3	3h	741.0000	219
25	3	3h	742.0000	157
25	3	3h	743.0000	165
25	3	3h	744.0000	177
25	3	3h	745.0000	195
25	3	3h	746.0000	182
25	3	3h	747.0000	161
25	3	3h	748.0000	191
25	3	3h	749.0000	182
25	3	3h	750.0000	159
25	3	3h	751.0000	165
25	3	3h	752.0000	202
25	3	3h	753.0000	180
25	3	3h	754.0000	173
25	3	3h	755.0000	153
25	3	3h	756.0000	174
25	3	3h	757.0000	159
25	3	3h	758.0000	174
25	3	3h	759.0000	143
25	3	3h	760.0000	166
25	3	3h	761.0000	153
25	3	3h	762.0000	144
25	3	3h	763.0000	199
25	3	3h	764.0000	131
25	3	3h	765.0000	136
25	3	3h	766.0000	132
25	3	3h	767.0000	114
25	3	3h	768.0000	75
25	3	3h	769.0000	93
25	3	3h	770.0000	98
25	3	3h	771.0000	136
25	3	3h	772.0000	105
25	3	3h	773.0000	120
25	3	3h	774.0000	144
25	3	3h	775.0000	123
25	3	3h	776.0000	136
25	3	3h	777.0000	73
25	3	3h	778.0000	131
25	3	3h	779.0000	105
25	3	3h	780.0000	86
25	3	3h	781.0000	65
25	3	3h	782.0000	108
25	3	3h	783.0000	137
25	3	3h	784.0000	71
25	3	3h	785.0000	90
25	3	3h	786.0000	99
25	3	3h	787.0000	87
25	3	3h	788.0000	88
25	3	3h	789.0000	105
25	3	3h	790.0000	93
25	3	3h	791.0000	90
25	3	3h	792.0000	87
25	3	3h	793.0000	87
25	3	3h	794.0000	81
25	3	3h	795.0000	79
25	3	3h	796.0000	72
25	3	3h	797.0000	137
25	3	3h	798.0000	89
25	3	3h	799.0000	83
25	3	3h	800.0000	84
0	3	1h	440.0000	84
0	3	1h	441.0000	94
0	3	1h	442.0000	103
0	3	1h	443.0000	84
0	3	1h	444.0000	89
0	3	1h	445.0000	87
0	3	1h	446.0000	108
0	3	1h	447.0000	67
0	3	1h	448.0000	99
0	3	1h	449.0000	110
0	3	1h	450.0000	165
0	3	1h	451.0000	150
0	3	1h	452.0000	141
0	3	1h	453.0000	152
0	3	1h	454.0000	168
0	3	1h	455.0000	231
0	3	1h	456.0000	215
0	3	1h	457.0000	283
0	3	1h	458.0000	287
0	3	1h	459.0000	387
0	3	1h	460.0000	318
0	3	1h	461.0000	420
0	3	1h	462.0000	459
0	3	1h	463.0000	418
0	3	1h	464.0000	447
0	3	1h	465.0000	283
0	3	1h	466.0000	253
0	3	1h	467.0000	226
0	3	1h	468.0000	207
0	3	1h	469.0000	151
0	3	1h	470.0000	238
0	3	1h	471.0000	244
0	3	1h	472.0000	268
0	3	1h	473.0000	254
0	3	1h	474.0000	321
0	3	1h	475.0000	366
0	3	1h	476.0000	363
0	3	1h	477.0000	501
0	3	1h	478.0000	473
0	3	1h	479.0000	644
0	3	1h	480.0000	615
0	3	1h	481.0000	825
0	3	1h	482.0000	901
0	3	1h	483.0000	1014
0	3	1h	484.0000	1118
0	3	1h	485.0000	1263
0	3	1h	486.0000	1381
0	3	1h	487.0000	1701
0	3	1h	488.0000	1818
0	3	1h	489.0000	1971
0	3	1h	490.0000	2305
0	3	1h	491.0000	2770
0	3	1h	492.0000	3011
0	3	1h	493.0000	3580
0	3	1h	494.0000	4333
0	3	1h	495.0000	5376
0	3	1h	496.0000	6489
0	3	1h	497.0000	8118
0	3	1h	498.0000	10061
0	3	1h	499.0000	12657
0	3	1h	500.0000	16556
0	3	1h	501.0000	21911
0	3	1h	502.0000	29342
0	3	1h	503.0000	38868
0	3	1h	504.0000	52461
0	3	1h	505.0000	69585
0	3	1h	506.0000	87711
0	3	1h	507.0000	109020
0	3	1h	508.0000	127803
0	3	1h	509.0000	140022
0	3	1h	510.0000	138540
0	3	1h	511.0000	124809
0	3	1h	512.0000	104543
0	3	1h	513.0000	80972
0	3	1h	514.0000	58951
0	3	1h	515.0000	44294
0	3	1h	516.0000	32759
0	3	1h	517.0000	24494
0	3	1h	518.0000	18794
0	3	1h	519.0000	14515
0	3	1h	520.0000	11672
0	3	1h	521.0000	9028
0	3	1h	522.0000	7438
0	3	1h	523.0000	6026
0	3	1h	524.0000	4916
0	3	1h	525.0000	3882
0	3	1h	526.0000	3308
0	3	1h	527.0000	2821
0	3	1h	528.0000	2480
0	3	1h	529.0000	2161
0	3	1h	530.0000	1697
0	3	1h	531.0000	1664
0	3	1h	532.0000	1639
0	3	1h	533.0000	1628
0	3	1h	534.0000	1395
0	3	1h	535.0000	1273
0	3	1h	536.0000	1311
0	3	1h	537.0000	1239
0	3	1h	538.0000	1394
0	3	1h	539.0000	1271
0	3	1h	540.0000	1333
0	3	1h	541.0000	1313
0	3	1h	542.0000	1318
0	3	1h	543.0000	1293
0	3	1h	544.0000	1241
0	3	1h	545.0000	1307
0	3	1h	546.0000	1063
0	3	1h	547.0000	1136
0	3	1h	548.0000	1353
0	3	1h	549.0000	1193
0	3	1h	550.0000	1097
0	3	1h	551.0000	1173
0	3	1h	552.0000	1109
0	3	1h	553.0000	1109
0	3	1h	554.0000	1246
0	3	1h	555.0000	1096
0	3	1h	556.0000	1175
0	3	1h	557.0000	1241
0	3	1h	558.0000	1172
0	3	1h	559.0000	1237
0	3	1h	560.0000	1194
0	3	1h	561.0000	1245
0	3	1h	562.0000	1304
0	3	1h	563.0000	1320
0	3	1h	564.0000	1324
0	3	1h	565.0000	1398
0	3	1h	566.0000	1398
0	3	1h	567.0000	1391
0	3	1h	568.0000	1433
0	3	1h	569.0000	1405
0	3	1h	570.0000	1396
0	3	1h	571.0000	1505
0	3	1h	572.0000	1512
0	3	1h	573.0000	1315
0	3	1h	574.0000	1379
0	3	1h	575.0000	1527
0	3	1h	576.0000	1757
0	3	1h	577.0000	1419
0	3	1h	578.0000	1533
0	3	1h	579.0000	1602
0	3	1h	580.0000	1665
0	3	1h	581.0000	1719
0	3	1h	582.0000	1580
0	3	1h	583.0000	1662
0	3	1h	584.0000	1709
0	3	1h	585.0000	1729
0	3	1h	586.0000	1668
0	3	1h	587.0000	1799
0	3	1h	588.0000	1818
0	3	1h	589.0000	1655
0	3	1h	590.0000	1923
0	3	1h	591.0000	1930
0	3	1h	592.0000	1804
0	3	1h	593.0000	1852
0	3	1h	594.0000	1910
0	3	1h	595.0000	2012
0	3	1h	596.0000	1944
0	3	1h	597.0000	1988
0	3	1h	598.0000	2096
0	3	1h	599.0000	2094
0	3	1h	600.0000	2089
0	3	1h	601.0000	1981
0	3	1h	602.0000	2026
0	3	1h	603.0000	2038
0	3	1h	604.0000	2046
0	3	1h	605.0000	2198
0	3	1h	606.0000	2152
0	3	1h	607.0000	2151
0	3	1h	608.0000	2070
0	3	1h	609.0000	2060
0	3	1h	610.0000	1906
0	3	1h	611.0000	2175
0	3	1h	612.0000	2076
0	3	1h	613.0000	2172
0	3	1h	614.0000	1875
0	3	1h	615.0000	2296
0	3	1h	616.0000	2043
0	3	1h	617.0000	2194
0	3	1h	618.0000	2178
0	3	1h	619.0000	2247
0	3	1h	620.0000	2077
0	3	1h	621.0000	2208
0	3	1h	622.0000	2074
0	3	1h	623.0000	2241
0	3	1h	624.0000	2039
0	3	1h	625.0000	2239
0	3	1h	626.0000	2273
0	3	1h	627.0000	2035
0	3	1h	628.0000	2052
0	3	1h	629.0000	2091
0	3	1h	630.0000	2130
0	3	1h	631.0000	1835
0	3	1h	632.0000	2244
0	3	1h	633.0000	2025
0	3	1h	634.0000	1893
0	3	1h	635.0000	1886
0	3	1h	636.0000	1979
0	3	1h	637.0000	1986
0	3	1h	638.0000	2131
0	3	1h	639.0000	1898
0	3	1h	640.0000	1906
0	3	1h	641.0000	1845
0	3	1h	642.0000	1869
0	3	1h	643.0000	1863
0	3	1h	644.0000	1835
0	3	1h	645.0000	1872
0	3	1h	646.0000	1831
0	3	1h	647.0000	1921
0	3	1h	648.0000	1780
0	3	1h	649.0000	1772
0	3	1h	650.0000	1679
0	3	1h	651.0000	1638
0	3	1h	652.0000	1701
0	3	1h	653.0000	1662
0	3	1h	654.0000	1776
0	3	1h	655.0000	1619
0	3	1h	656.0000	1537
0	3	1h	657.0000	1542
0	3	1h	658.0000	1505
0	3	1h	659.0000	1540
0	3	1h	660.0000	1427
0	3	1h	661.0000	1458
0	3	1h	662.0000	1461
0	3	1h	663.0000	1426
0	3	1h	664.0000	1373
0	3	1h	665.0000	1365
0	3	1h	666.0000	1375
0	3	1h	667.0000	1223
0	3	1h	668.0000	1355
0	3	1h	669.0000	1296
0	3	1h	670.0000	1223
0	3	1h	671.0000	1202
0	3	1h	672.0000	1081
0	3	1h	673.0000	1131
0	3	1h	674.0000	1050
0	3	1h	675.0000	1203
0	3	1h	676.0000	1137
0	3	1h	677.0000	1116
0	3	1h	678.0000	1147
0	3	1h	679.0000	879
0	3	1h	680.0000	1014
0	3	1h	681.0000	1020
0	3	1h	682.0000	974
0	3	1h	683.0000	946
0	3	1h	684.0000	974
0	3	1h	685.0000	915
0	3	1h	686.0000	904
0	3	1h	687.0000	864
0	3	1h	688.0000	861
0	3	1h	689.0000	939
0	3	1h	690.0000	814
0	3	1h	691.0000	835
0	3	1h	692.0000	770
0	3	1h	693.0000	832
0	3	1h	694.0000	841
0	3	1h	695.0000	869
0	3	1h	696.0000	710
0	3	1h	697.0000	893
0	3	1h	698.0000	792
0	3	1h	699.0000	700
0	3	1h	700.0000	736
0	3	1h	701.0000	690
0	3	1h	702.0000	649
0	3	1h	703.0000	835
0	3	1h	704.0000	674
0	3	1h	705.0000	778
0	3	1h	706.0000	676
0	3	1h	707.0000	650
0	3	1h	708.0000	694
0	3	1h	709.0000	594
0	3	1h	710.0000	580
0	3	1h	711.0000	537
0	3	1h	712.0000	558
0	3	1h	713.0000	567
0	3	1h	714.0000	496
0	3	1h	715.0000	477
0	3	1h	716.0000	420
0	3	1h	717.0000	446
0	3	1h	718.0000	477
0	3	1h	719.0000	464
0	3	1h	720.0000	471
0	3	1h	721.0000	440
0	3	1h	722.0000	448
0	3	1h	723.0000	345
0	3	1h	724.0000	369
0	3	1h	725.0000	374
0	3	1h	726.0000	294
0	3	1h	727.0000	312
0	3	1h	728.0000	305
0	3	1h	729.0000	289
0	3	1h	730.0000	360
0	3	1h	731.0000	352
0	3	1h	732.0000	321
0	3	1h	733.0000	345
0	3	1h	734.0000	333
0	3	1h	735.0000	329
0	3	1h	736.0000	344
0	3	1h	737.0000	285
0	3	1h	738.0000	266
0	3	1h	739.0000	260
0	3	1h	740.0000	234
0	3	1h	741.0000	314
0	3	1h	742.0000	234
0	3	1h	743.0000	214
0	3	1h	744.0000	240
0	3	1h	745.0000	231
0	3	1h	746.0000	206
0	3	1h	747.0000	224
0	3	1h	748.0000	195
0	3	1h	749.0000	224
0	3	1h	750.0000	165
0	3	1h	751.0000	202
0	3	1h	752.0000	188
0	3	1h	753.0000	185
0	3	1h	754.0000	165
0	3	1h	755.0000	179
0	3	1h	756.0000	215
0	3	1h	757.0000	213
0	3	1h	758.0000	166
0	3	1h	759.0000	150
0	3	1h	760.0000	225
0	3	1h	761.0000	165
0	3	1h	762.0000	153
0	3	1h	763.0000	138
0	3	1h	764.0000	149
0	3	1h	765.0000	165
0	3	1h	766.0000	126
0	3	1h	767.0000	125
0	3	1h	768.0000	144
0	3	1h	769.0000	167
0	3	1h	770.0000	128
0	3	1h	771.0000	148
0	3	1h	772.0000	112
0	3	1h	773.0000	123
0	3	1h	774.0000	140
0	3	1h	775.0000	123
0	3	1h	776.0000	104
0	3	1h	777.0000	93
0	3	1h	778.0000	108
0	3	1h	779.0000	98
0	3	1h	780.0000	138
0	3	1h	781.0000	107
0	3	1h	782.0000	81
0	3	1h	783.0000	102
0	3	1h	784.0000	96
0	3	1h	785.0000	83
0	3	1h	786.0000	98
0	3	1h	787.0000	98
0	3	1h	788.0000	78
0	3	1h	789.0000	116
0	3	1h	790.0000	87
0	3	1h	791.0000	105
0	3	1h	792.0000	129
0	3	1h	793.0000	66
0	3	1h	794.0000	75
0	3	1h	795.0000	75
0	3	1h	796.0000	78
0	3	1h	797.0000	117
0	3	1h	798.0000	57
0	3	1h	799.0000	53
0	3	1h	800.0000	81
50	3	1h	440.0000	86
50	3	1h	441.0000	69
50	3	1h	442.0000	96
50	3	1h	443.0000	102
50	3	1h	444.0000	90
50	3	1h	445.0000	108
50	3	1h	446.0000	70
50	3	1h	447.0000	79
50	3	1h	448.0000	116
50	3	1h	449.0000	95
50	3	1h	450.0000	99
50	3	1h	451.0000	126
50	3	1h	452.0000	131
50	3	1h	453.0000	108
50	3	1h	454.0000	72
50	3	1h	455.0000	135
50	3	1h	456.0000	137
50	3	1h	457.0000	159
50	3	1h	458.0000	142
50	3	1h	459.0000	126
50	3	1h	460.0000	183
50	3	1h	461.0000	159
50	3	1h	462.0000	207
50	3	1h	463.0000	173
50	3	1h	464.0000	141
50	3	1h	465.0000	141
50	3	1h	466.0000	143
50	3	1h	467.0000	167
50	3	1h	468.0000	152
50	3	1h	469.0000	121
50	3	1h	470.0000	180
50	3	1h	471.0000	180
50	3	1h	472.0000	188
50	3	1h	473.0000	182
50	3	1h	474.0000	207
50	3	1h	475.0000	264
50	3	1h	476.0000	277
50	3	1h	477.0000	353
50	3	1h	478.0000	420
50	3	1h	479.0000	401
50	3	1h	480.0000	475
50	3	1h	481.0000	586
50	3	1h	482.0000	641
50	3	1h	483.0000	705
50	3	1h	484.0000	793
50	3	1h	485.0000	999
50	3	1h	486.0000	1012
50	3	1h	487.0000	1158
50	3	1h	488.0000	1361
50	3	1h	489.0000	1570
50	3	1h	490.0000	1912
50	3	1h	491.0000	1986
50	3	1h	492.0000	2442
50	3	1h	493.0000	2580
50	3	1h	494.0000	3184
50	3	1h	495.0000	3781
50	3	1h	496.0000	4679
50	3	1h	497.0000	5966
50	3	1h	498.0000	7357
50	3	1h	499.0000	9183
50	3	1h	500.0000	12016
50	3	1h	501.0000	15999
50	3	1h	502.0000	21353
50	3	1h	503.0000	28415
50	3	1h	504.0000	38654
50	3	1h	505.0000	49235
50	3	1h	506.0000	65250
50	3	1h	507.0000	81400
50	3	1h	508.0000	94437
50	3	1h	509.0000	104432
50	3	1h	510.0000	104763
50	3	1h	511.0000	96235
50	3	1h	512.0000	79968
50	3	1h	513.0000	61359
50	3	1h	514.0000	45409
50	3	1h	515.0000	33876
50	3	1h	516.0000	25008
50	3	1h	517.0000	18541
50	3	1h	518.0000	14203
50	3	1h	519.0000	11452
50	3	1h	520.0000	9012
50	3	1h	521.0000	6972
50	3	1h	522.0000	5813
50	3	1h	523.0000	4554
50	3	1h	524.0000	3714
50	3	1h	525.0000	2874
50	3	1h	526.0000	2531
50	3	1h	527.0000	2097
50	3	1h	528.0000	1965
50	3	1h	529.0000	1664
50	3	1h	530.0000	1417
50	3	1h	531.0000	1259
50	3	1h	532.0000	1115
50	3	1h	533.0000	1047
50	3	1h	534.0000	1020
50	3	1h	535.0000	919
50	3	1h	536.0000	959
50	3	1h	537.0000	1081
50	3	1h	538.0000	909
50	3	1h	539.0000	909
50	3	1h	540.0000	995
50	3	1h	541.0000	965
50	3	1h	542.0000	905
50	3	1h	543.0000	845
50	3	1h	544.0000	830
50	3	1h	545.0000	895
50	3	1h	546.0000	811
50	3	1h	547.0000	756
50	3	1h	548.0000	768
50	3	1h	549.0000	685
50	3	1h	550.0000	719
50	3	1h	551.0000	705
50	3	1h	552.0000	696
50	3	1h	553.0000	684
50	3	1h	554.0000	680
50	3	1h	555.0000	786
50	3	1h	556.0000	768
50	3	1h	557.0000	766
50	3	1h	558.0000	820
50	3	1h	559.0000	738
50	3	1h	560.0000	826
50	3	1h	561.0000	777
50	3	1h	562.0000	797
50	3	1h	563.0000	731
50	3	1h	564.0000	808
50	3	1h	565.0000	791
50	3	1h	566.0000	874
50	3	1h	567.0000	852
50	3	1h	568.0000	778
50	3	1h	569.0000	819
50	3	1h	570.0000	915
50	3	1h	571.0000	887
50	3	1h	572.0000	874
50	3	1h	573.0000	918
50	3	1h	574.0000	906
50	3	1h	575.0000	927
50	3	1h	576.0000	892
50	3	1h	577.0000	872
50	3	1h	578.0000	871
50	3	1h	579.0000	980
50	3	1h	580.0000	966
50	3	1h	581.0000	945
50	3	1h	582.0000	1006
50	3	1h	583.0000	980
50	3	1h	584.0000	938
50	3	1h	585.0000	944
50	3	1h	586.0000	1032
50	3	1h	587.0000	1069
50	3	1h	588.0000	1019
50	3	1h	589.0000	923
50	3	1h	590.0000	1101
50	3	1h	591.0000	1154
50	3	1h	592.0000	1185
50	3	1h	593.0000	1072
50	3	1h	594.0000	1144
50	3	1h	595.0000	1126
50	3	1h	596.0000	1201
50	3	1h	597.0000	1246
50	3	1h	598.0000	1074
50	3	1h	599.0000	1336
50	3	1h	600.0000	1236
50	3	1h	601.0000	1264
50	3	1h	602.0000	1256
50	3	1h	603.0000	1227
50	3	1h	604.0000	1195
50	3	1h	605.0000	1419
50	3	1h	606.0000	1243
50	3	1h	607.0000	1267
50	3	1h	608.0000	1252
50	3	1h	609.0000	1305
50	3	1h	610.0000	1289
50	3	1h	611.0000	1320
50	3	1h	612.0000	1252
50	3	1h	613.0000	1289
50	3	1h	614.0000	1217
50	3	1h	615.0000	1317
50	3	1h	616.0000	1301
50	3	1h	617.0000	1265
50	3	1h	618.0000	1432
50	3	1h	619.0000	1293
50	3	1h	620.0000	1402
50	3	1h	621.0000	1354
50	3	1h	622.0000	1322
50	3	1h	623.0000	1336
50	3	1h	624.0000	1268
50	3	1h	625.0000	1254
50	3	1h	626.0000	1439
50	3	1h	627.0000	1280
50	3	1h	628.0000	1189
50	3	1h	629.0000	1363
50	3	1h	630.0000	1161
50	3	1h	631.0000	1265
50	3	1h	632.0000	1286
50	3	1h	633.0000	1270
50	3	1h	634.0000	1248
50	3	1h	635.0000	1204
50	3	1h	636.0000	1293
50	3	1h	637.0000	1197
50	3	1h	638.0000	1091
50	3	1h	639.0000	1286
50	3	1h	640.0000	1241
50	3	1h	641.0000	1207
50	3	1h	642.0000	1292
50	3	1h	643.0000	1170
50	3	1h	644.0000	1162
50	3	1h	645.0000	1225
50	3	1h	646.0000	1226
50	3	1h	647.0000	1081
50	3	1h	648.0000	1068
50	3	1h	649.0000	1051
50	3	1h	650.0000	1008
50	3	1h	651.0000	1053
50	3	1h	652.0000	1086
50	3	1h	653.0000	1157
50	3	1h	654.0000	1095
50	3	1h	655.0000	1138
50	3	1h	656.0000	999
50	3	1h	657.0000	1153
50	3	1h	658.0000	1110
50	3	1h	659.0000	875
50	3	1h	660.0000	992
50	3	1h	661.0000	959
50	3	1h	662.0000	898
50	3	1h	663.0000	867
50	3	1h	664.0000	866
50	3	1h	665.0000	914
50	3	1h	666.0000	897
50	3	1h	667.0000	832
50	3	1h	668.0000	861
50	3	1h	669.0000	872
50	3	1h	670.0000	886
50	3	1h	671.0000	868
50	3	1h	672.0000	701
50	3	1h	673.0000	743
50	3	1h	674.0000	702
50	3	1h	675.0000	694
50	3	1h	676.0000	740
50	3	1h	677.0000	723
50	3	1h	678.0000	730
50	3	1h	679.0000	694
50	3	1h	680.0000	793
50	3	1h	681.0000	632
50	3	1h	682.0000	705
50	3	1h	683.0000	606
50	3	1h	684.0000	491
50	3	1h	685.0000	740
50	3	1h	686.0000	571
50	3	1h	687.0000	601
50	3	1h	688.0000	695
50	3	1h	689.0000	537
50	3	1h	690.0000	590
50	3	1h	691.0000	605
50	3	1h	692.0000	577
50	3	1h	693.0000	576
50	3	1h	694.0000	586
50	3	1h	695.0000	529
50	3	1h	696.0000	480
50	3	1h	697.0000	509
50	3	1h	698.0000	485
50	3	1h	699.0000	552
50	3	1h	700.0000	468
50	3	1h	701.0000	500
50	3	1h	702.0000	544
50	3	1h	703.0000	432
50	3	1h	704.0000	496
50	3	1h	705.0000	448
50	3	1h	706.0000	467
50	3	1h	707.0000	413
50	3	1h	708.0000	454
50	3	1h	709.0000	436
50	3	1h	710.0000	314
50	3	1h	711.0000	460
50	3	1h	712.0000	394
50	3	1h	713.0000	313
50	3	1h	714.0000	393
50	3	1h	715.0000	281
50	3	1h	716.0000	361
50	3	1h	717.0000	399
50	3	1h	718.0000	332
